Tipo de Concessão,CNPJ,Nome da Entidade,Programa,Nº da Transferência,Vigência,Situação,Prazo para PC,Município/UF,Unidade Executora
REPASSE,16.298.614/0001-31,PREF MUN DE BANZAE,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,BANZAE-BA
REPASSE,13.880.703/0001-01,PREF MUN DE BARRA,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,BARRA-BA
REPASSE,13.670.658/0001-52,PREF MUN DE BARRA DA ESTIVA,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,BARRA DA ESTIVA-BA
REPASSE,13.906.789/0001-96,PREF MUN DE BARRA DO CHOCA,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,BARRA DO CHOCA-BA
REPASSE,13.702.238/0001-00,PREF MUN DE BARRA DO MENDES,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,BARRA DO MENDES-BA
REPASSE,14.234.850/0001-69,PREF MUN DE BARRA DO ROCHA,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,BARRA DO ROCHA-BA
REPASSE,13.654.405/0001-95,PREF MUN DE BARREIRAS,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,BARREIRAS-BA
REPASSE,13.234.349/0001-30,PREF MUN DE BARRO ALTO,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,BARRO ALTO-BA
REPASSE,14.147.458/0001-82,PREF MUN DE BARRO PRETO,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,BARRO PRETO-BA
REPASSE,04.216.287/0001-42,PREF MUN DE BARROCAS,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,BARROCAS-BA
REPASSE,13.634.977/0001-02,PREF MUN DE BELMONTE,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,BELMONTE-BA
REPASSE,14.237.333/0001-43,PREF MUN DE BELO CAMPO,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,BELO CAMPO-BA
REPASSE,13.835.558/0001-39,PREF MUN DE BIRITINGA,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,BIRITINGA-BA

REPASSE,13.718.176/0001-25,PREF MUN DE BOA VISTA DO TUPIM,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,BOA VISTA DO TUPIM-BA
REPASSE,14.105.183/0001-14,PREF MUN DE BOM JESUS DA LAPA,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,BOM JESUS DA LAPA-BA
REPASSE,16.418.709/0001-41,PREF MUN DE BOM JESUS DA SERRA,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,BOM JESUS DA SERRA-BA
REPASSE,13.922.612/0001-83,PREF MUN DE BONINAL,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,BONINAL-BA
REPASSE,16.245.375/0001-51,PREF MUN DE BONITO,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,BONITO-BA
REPASSE,13.780.770/0001-46,PREF MUN DE BOQUIRA,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,BOQUIRA-BA
REPASSE,13.782.479/0001-07,PREF MUN DE BOTUPORA,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,BOTUPORA-BA
REPASSE,14.197.768/0001-01,PREF MUN DE BREJOES,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,BREJOES-BA
REPASSE,13.654.439/0001-80,PREF MUN DE BREJOLANDIA,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,BREJOLANDIA-BA
REPASSE,13.797.600/0001-74,PREF MUN DE BROTAS DE MACAUBAS,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,BROTAS DE MACAUBAS-BA
REPASSE,14.105.704/0001-33,PREF MUN DE BRUMADO,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,BRUMADO-BA
REPASSE,13.721.188/0001-09,PREF MUN DE BUERAREMA,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,BUERAREMA-BA
REPASSE,13.234.000/0001-06,PREF MUN DE BURITIRAMA,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,BURITIRAMA-BA
REPASSE,13.856.372/0001-66,PREF MUN DE CAATIBA,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CAATIBA-BA
REPASSE,13.866.892/0001-50,PREF MUN DE CABACEIRAS DO PARAGUACU,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CABACEIRAS DO PARAGUACU-BA
REPASSE,13.828.397/0001-56,PREF MUN DE CACHOEIRA,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CACHOEIRA-BA
REPASSE,13.676.788/0001-00,PREF MUN DE CACULE,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CACULE-BA
REPASSE,13.913.348/0001-11,PREF MUN DE CAEM,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CAEM-BA
REPASSE,16.418.717/0001-98,PREF MUN DE CAETANOS,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CAETANOS-BA
REPASSE,13.811.476/0001-54,PREF MUN DE CAETITE,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CAETITE-BA
REPASSE,13.714.142/0001-62,PREF MUN DE CAFARNAUM,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CAFARNAUM-BA
REPASSE,14.235.907/0001-44,PREF MUN DE CAIRU,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CAIRU-BA
REPASSE,13.913.355/0001-13,PREF MUN DE CALDEIRAO GRANDE,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CALDEIRAO GRANDE-BA
REPASSE,13.682.398/0001-35,PREF MUN DE CAMACAN,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CAMACAN-BA
REPASSE,14.109.763/0001-80,PREF MUN DE CAMACARI,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CAMACARI-BA
REPASSE,13.753.306/0001-60,PREF MUN DE CAMAMU,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CAMAMU-BA
REPASSE,14.117.329/0001-41,PREF MUN DE CAMPO ALEGRE DE LOURDES,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CAMPO ALEGRE DE LOURDES-BA
REPASSE,13.908.702/0001-10,PREF MUN DE CAMPO FORMOSO,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CAMPO FORMOSO-BA
REPASSE,13.812.144/0001-94,PREF MUN DE CANAPOLIS,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CANAPOLIS-BA
REPASSE,13.714.464/0001-01,PREF MUN DE CANARANA,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CANARANA-BA
REPASSE,13.817.804/0001-20,PREF MUN DE CANAVIEIRAS,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CANAVIEIRAS-BA
REPASSE,13.607.635/0001-01,PREF MUN DE CANDEAL,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CANDEAL-BA
REPASSE,13.830.336/0001-23,PREF MUN DE CANDEIAS,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CANDEIAS-BA
REPASSE,13.982.608/0001-00,PREF MUN DE CANDIBA,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CANDIBA-BA
REPASSE,13.857.123/0001-95,PREF MUN DE CANDIDO SALES,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CANDIDO SALES-BA
REPASSE,13.806.567/0001-00,PREF MUN DE CANSANCAO,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CANSANCAO-BA
REPASSE,13.343.967/0001-18,PREF MUN DE CANUDOS,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CANUDOS-BA
REPASSE,13.897.111/0001-94,PREF MUN DE CAPELA DO ALTO ALEGRE,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CAPELA DO ALTO ALEGRE-BA
REPASSE,13.230.982/0001-50,PREF MUN DE CAPIM GROSSO,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CAPIM GROSSO-BA
REPASSE,16.418.766/0001-20,PREF MUN DE CARAIBAS,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CARAIBAS-BA
REPASSE,13.761.689/0001-19,PREF MUN DE CARAVELAS,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CARAVELAS-BA
REPASSE,14.126.254/0001-65,PREF MUN DE CARDEAL DA SILVA,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CARDEAL DA SILVA-BA
REPASSE,14.105.209/0001-24,PREF MUN DE CARINHANHA,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CARINHANHA-BA
REPASSE,13.691.811/0001-28,PREF MUN DE CASA NOVA,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CASA NOVA-BA
REPASSE,13.693.122/0001-52,PREF MUN DE CASTRO ALVES,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CASTRO ALVES-BA
REPASSE,13.654.447/0001-26,PREF MUN DE CATOLANDIA,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CATOLANDIA-BA
REPASSE,13.800.685/0001-00,PREF MUN DE CATU,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CATU-BA
REPASSE,16.257.719/0001-42,PREF MUN DE CATURAMA,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CATURAMA-BA
REPASSE,14.136.816/0001-51,PREF MUN DE CENTRAL,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CENTRAL-BA
REPASSE,13.915.665/0001-77,PREF MUN DE CHORROCHO,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CHORROCHO-BA
REPASSE,13.808.613/0001-00,PREF MUN DE CICERO DANTAS,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CICERO DANTAS-BA
REPASSE,13.808.936/0001-95,PREF MUN DE CIPO,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CIPO-BA
REPASSE,14.147.474/0001-75,PREF MUN DE COARACI,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,COARACI-BA
REPASSE,14.222.012/0001-75,PREF MUN DE COCOS,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,COCOS-BA
REPASSE,13.828.371/0001-08,PREF MUN DE CONCEICAO DA FEIRA,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CONCEICAO DA FEIRA-BA
REPASSE,13.695.028/0001-32,PREF MUN DE CONCEICAO DO ALMEIDA,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CONCEICAO DO ALMEIDA-BA
REPASSE,13.843.842/0001-57,PREF MUN DE CONCEICAO DO COITE,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CONCEICAO DO COITE-BA
REPASSE,14.222.574/0001-19,PREF MUN DE CONCEICAO DO JACUIPE,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CONCEICAO DO JACUIPE-BA
REPASSE,14.126.692/0001-23,PREF MUN DE CONDE,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CONDE-BA
REPASSE,13.694.138/0001-80,PREF MUN DE CONDEUBA,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CONDEUBA-BA
REPASSE,14.106.553/0001-38,PREF MUN DE CONTENDAS DO SINCORA,PROG.NACIONAL DE ALIMENTAÇÃO ESCOLAR,ALIMENTAÇÃO ESCOLAR / 2020,01/01/2020 - 31/12/2020,Adimplente,01/07/2021,CONTENDAS DO SINCORA-BA
